MsgID.LOCAL_VELOCITY,1520489380.0339999,1.4736431,-7.4557171,-0.0589567
MsgID.GLOBAL_POSITION,1520489380.0430000,-121.9938465,37.4137253,2.9980000
MsgID.LOCAL_VELOCITY,1520489380.0430000,1.4700000,-7.4500000,-0.0500000
MsgID.LOCAL_POSITION,1520489380.2849998,-1.5014523,5.8783002,-3.0144966
MsgID.LOCAL_VELOCITY,1520489380.2849998,1.6788311,-7.6999006,-0.0017359
MsgID.GLOBAL_POSITION,1520489380.2930000,-121.9938685,37.4137285,3.0140000
MsgID.LOCAL_VELOCITY,1520489380.2930000,1.6700000,-7.6900000,0.0000000
MsgID.LOCAL_POSITION,1520489380.5340002,-0.9110332,3.9535379,-3.0157313
MsgID.LOCAL_VELOCITY,1520489380.5340002,1.8111162,-7.7446046,0.1039906
MsgID.GLOBAL_POSITION,1520489380.5480001,-121.9938901,37.4137338,3.0150000
MsgID.LOCAL_VELOCITY,1520489380.5480001,1.8100000,-7.7400000,0.1000000
MsgID.STATE,1520489380.5799999,True,True
MsgID.GLOBAL_HOME,1520489380.5809999,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489380.7839999,-0.3953010,1.9047234,-3.0151415
MsgID.LOCAL_VELOCITY,1520489380.7839999,1.6935338,-7.1110148,0.1271404
MsgID.GLOBAL_POSITION,1520489380.7930000,-121.9939132,37.4137385,3.0150000
MsgID.LOCAL_VELOCITY,1520489380.7930000,1.6900000,-7.1100000,0.1200000
MsgID.LOCAL_POSITION,1520489381.0330000,0.0387273,0.2501064,-3.0191278
MsgID.LOCAL_VELOCITY,1520489381.0330000,1.2075640,-5.3067632,0.1706743
MsgID.GLOBAL_POSITION,1520489381.0480001,-121.9939318,37.4137424,3.0190000
MsgID.LOCAL_VELOCITY,1520489381.0480001,1.2000000,-5.3000000,0.1700000
MsgID.LOCAL_POSITION,1520489381.2830000,0.2754123,-0.7156328,-3.0221882
MsgID.LOCAL_VELOCITY,1520489381.2830000,0.7698388,-3.3544507,0.1684808
MsgID.GLOBAL_POSITION,1520489381.2990000,-121.9939426,37.4137445,3.0220000
MsgID.LOCAL_VELOCITY,1520489381.2990000,0.7600000,-3.3500000,0.1600000
MsgID.LOCAL_POSITION,1520489381.5350001,0.3086036,-1.3457754,-3.0232310
MsgID.LOCAL_VELOCITY,1520489381.5350001,0.4261932,-1.7609015,0.1807688
MsgID.GLOBAL_POSITION,1520489381.5449998,-121.9939497,37.4137448,3.0230000
MsgID.LOCAL_VELOCITY,1520489381.5449998,0.4200000,-1.7600000,0.1800000
MsgID.STATE,1520489381.5790000,True,True
MsgID.GLOBAL_HOME,1520489381.5799999,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489381.7839999,0.5130934,-1.5822482,-3.0193367
MsgID.LOCAL_VELOCITY,1520489381.7839999,0.1207839,-0.3498157,0.1688817
MsgID.GLOBAL_POSITION,1520489381.7950001,-121.9939524,37.4137466,3.0190000
MsgID.LOCAL_VELOCITY,1520489381.7950001,0.1100000,-0.3200000,0.1600000
MsgID.LOCAL_POSITION,1520489382.0339999,0.3302956,-1.6006160,-3.0077355
MsgID.LOCAL_VELOCITY,1520489382.0339999,-0.2072632,0.8909384,0.1696731
MsgID.GLOBAL_POSITION,1520489382.0460002,-121.9939526,37.4137450,3.0070000
MsgID.LOCAL_VELOCITY,1520489382.0460002,-0.2000000,0.8900000,0.1600000
MsgID.LOCAL_POSITION,1520489382.2830000,0.1963729,-1.2297637,-2.9948637
MsgID.LOCAL_VELOCITY,1520489382.2830000,-0.4200826,1.9113122,0.0852818
MsgID.GLOBAL_POSITION,1520489382.2950001,-121.9939483,37.4137438,2.9940000
MsgID.LOCAL_VELOCITY,1520489382.2950001,-0.4200000,1.9200000,0.0800000
MsgID.LOCAL_POSITION,1520489382.5340002,0.1853716,-0.5158850,-2.9924934
MsgID.LOCAL_VELOCITY,1520489382.5340002,-0.3897813,2.0963426,0.0227958
MsgID.GLOBAL_POSITION,1520489382.5459998,-121.9939402,37.4137436,2.9920000
MsgID.LOCAL_VELOCITY,1520489382.5459998,-0.3800000,2.0800000,0.0200000
MsgID.STATE,1520489382.5809999,True,True
MsgID.GLOBAL_HOME,1520489382.5830002,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489382.7870002,-0.0487264,-0.2204594,-2.9935198
MsgID.LOCAL_VELOCITY,1520489382.7870002,-0.2876714,1.3855830,0.0289913
MsgID.GLOBAL_POSITION,1520489382.7969999,-121.9939371,37.4137416,2.9930000
MsgID.LOCAL_VELOCITY,1520489382.7969999,-0.2800000,1.3600000,0.0200000
MsgID.LOCAL_POSITION,1520489383.0360000,-0.0222614,-0.0533182,-2.9891448
MsgID.LOCAL_VELOCITY,1520489383.0360000,-0.1164225,0.4885620,0.0428233
MsgID.GLOBAL_POSITION,1520489383.0480001,-121.9939351,37.4137418,2.9880000
MsgID.LOCAL_VELOCITY,1520489383.0480001,-0.1100000,0.4700000,0.0400000
MsgID.LOCAL_POSITION,1520489383.2870002,-0.0139894,0.2133916,-2.9863238
MsgID.LOCAL_VELOCITY,1520489383.2870002,-0.0229001,0.1155968,0.0099923
MsgID.GLOBAL_POSITION,1520489383.2979999,-121.9939322,37.4137419,2.9860000
MsgID.LOCAL_VELOCITY,1520489383.2979999,-0.0200000,0.1100000,0.0000000
MsgID.LOCAL_POSITION,1520489383.5369999,0.1172429,0.0079524,-2.8776870
MsgID.LOCAL_VELOCITY,1520489383.5369999,-0.0098581,0.0625905,0.8506445
MsgID.GLOBAL_POSITION,1520489383.5470002,-121.9939346,37.4137431,2.8680000
MsgID.LOCAL_VELOCITY,1520489383.5470002,0.0000000,0.0600000,0.8700000
MsgID.STATE,1520489383.5799999,True,True
MsgID.GLOBAL_HOME,1520489383.5809999,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489383.7950001,0.2133113,0.0419767,-2.5986481
MsgID.LOCAL_VELOCITY,1520489383.7950001,-0.0160318,0.0523313,1.3287233
MsgID.GLOBAL_POSITION,1520489383.7980001,-121.9939340,37.4137439,2.5870000
MsgID.LOCAL_VELOCITY,1520489383.7980001,-0.0100000,0.0500000,1.3400000
MsgID.LOCAL_POSITION,1520489384.0369999,0.1019084,0.1069001,-2.2333872
MsgID.LOCAL_VELOCITY,1520489384.0369999,-0.0240715,0.0443757,1.5522939
MsgID.GLOBAL_POSITION,1520489384.0460002,-121.9939334,37.4137429,2.2130000
MsgID.LOCAL_VELOCITY,1520489384.0460002,-0.0200000,0.0400000,1.5700000
MsgID.LOCAL_POSITION,1520489384.2870002,0.0170158,0.0637179,-1.8130362
MsgID.LOCAL_VELOCITY,1520489384.2870002,-0.0175725,0.0313857,1.6647583
MsgID.GLOBAL_POSITION,1520489384.2979999,-121.9939338,37.4137422,1.7930000
MsgID.LOCAL_VELOCITY,1520489384.2979999,-0.0100000,0.0300000,1.6700000
MsgID.LOCAL_POSITION,1520489384.5350001,0.0120165,0.1378821,-1.3718311
MsgID.LOCAL_VELOCITY,1520489384.5350001,-0.0080671,0.0241930,1.7327147
MsgID.GLOBAL_POSITION,1520489384.5480001,-121.9939330,37.4137421,1.3430000
MsgID.LOCAL_VELOCITY,1520489384.5480001,0.0000000,0.0200000,1.7400000
MsgID.STATE,1520489384.5790000,True,True
MsgID.GLOBAL_HOME,1520489384.5809999,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489384.7930000,-0.0229469,0.0794158,-0.8976663
MsgID.LOCAL_VELOCITY,1520489384.7930000,-0.0052962,0.0176086,1.8240852
MsgID.GLOBAL_POSITION,1520489384.7990000,-121.9939338,37.4137417,0.8640000
MsgID.LOCAL_VELOCITY,1520489384.7990000,0.0000000,0.0100000,1.8300000
MsgID.LOCAL_POSITION,1520489385.0380001,-0.1549941,0.0363577,-0.4120642
MsgID.LOCAL_VELOCITY,1520489385.0380001,-0.0060885,0.0212653,1.8062687
MsgID.GLOBAL_POSITION,1520489385.0490000,-121.9939341,37.4137406,0.3810000
MsgID.LOCAL_VELOCITY,1520489385.0490000,0.0000000,0.0200000,1.8100000
MsgID.LOCAL_POSITION,1520489385.2880001,-0.1383079,0.1614031,-0.1502369
MsgID.LOCAL_VELOCITY,1520489385.2880001,-0.0019273,-0.0029955,0.0016663
MsgID.GLOBAL_POSITION,1520489385.3000000,-121.9939327,37.4137408,0.1480000
MsgID.LOCAL_VELOCITY,1520489385.3000000,0.0000000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,1520489385.5400000,-0.0091258,0.1695781,-0.1105636
MsgID.LOCAL_VELOCITY,1520489385.5400000,-0.0017410,-0.0043233,0.0256929
MsgID.GLOBAL_POSITION,1520489385.5510001,-121.9939327,37.4137420,0.1080000
MsgID.LOCAL_VELOCITY,1520489385.5510001,0.0000000,0.0000000,0.0400000
MsgID.STATE,1520489385.5790000,True,True
MsgID.GLOBAL_HOME,1520489385.5799999,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489385.7900002,-0.0255080,0.1998460,-0.0973881
MsgID.LOCAL_VELOCITY,1520489385.7900002,0.0000082,-0.0000004,0.0000073
MsgID.GLOBAL_POSITION,1520489385.7980001,-121.9939323,37.4137418,0.0960000
MsgID.LOCAL_VELOCITY,1520489385.7980001,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489386.0419998,-0.0250100,0.1342603,-0.0966506
MsgID.LOCAL_VELOCITY,1520489386.0419998,0.0000083,-0.0000004,0.0000073
MsgID.GLOBAL_POSITION,1520489386.0500000,-121.9939332,37.4137418,0.0960000
MsgID.LOCAL_VELOCITY,1520489386.0500000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489386.2930000,0.0106001,0.0224914,-0.1057995
MsgID.LOCAL_VELOCITY,1520489386.2930000,0.0000084,-0.0000005,0.0000073
MsgID.GLOBAL_POSITION,1520489386.2979999,-121.9939343,37.4137421,0.1060000
MsgID.LOCAL_VELOCITY,1520489386.2979999,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489386.5420001,0.0104125,0.2005497,-0.1213929
MsgID.LOCAL_VELOCITY,1520489386.5420001,-0.0000030,0.0000007,0.0000050
MsgID.GLOBAL_POSITION,1520489386.5490000,-121.9939322,37.4137421,0.1220000
MsgID.LOCAL_VELOCITY,1520489386.5490000,0.0000000,0.0000000,0.0000000
MsgID.STATE,1520489386.5790000,True,True
MsgID.GLOBAL_HOME,1520489386.5809999,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489386.7890000,0.0107035,0.2110426,-0.1384840
MsgID.LOCAL_VELOCITY,1520489386.7890000,0.0000083,-0.0000004,0.0000073
MsgID.GLOBAL_POSITION,1520489386.8000000,-121.9939323,37.4137421,0.1390000
MsgID.LOCAL_VELOCITY,1520489386.8000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489387.0409999,0.0106389,0.0326531,-0.1521898
MsgID.LOCAL_VELOCITY,1520489387.0409999,-0.0000029,0.0000006,0.0000050
MsgID.GLOBAL_POSITION,1520489387.0500000,-121.9939343,37.4137421,0.1520000
MsgID.LOCAL_VELOCITY,1520489387.0500000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489387.2920001,-0.0230957,0.0187040,-0.1585591
MsgID.LOCAL_VELOCITY,1520489387.2920001,-0.0000043,-0.0000028,0.0000010
MsgID.GLOBAL_POSITION,1520489387.3020000,-121.9939342,37.4137418,0.1580000
MsgID.LOCAL_VELOCITY,1520489387.3020000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489387.5470002,0.0553229,0.2663010,-0.1560206
MsgID.LOCAL_VELOCITY,1520489387.5470002,-0.0000030,0.0000006,0.0000050
MsgID.GLOBAL_POSITION,1520489387.5500002,-121.9939315,37.4137426,0.1550000
MsgID.LOCAL_VELOCITY,1520489387.5500002,0.0000000,0.0000000,0.0000000
MsgID.STATE,1520489387.5809999,True,True
MsgID.GLOBAL_HOME,1520489387.5809999,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489387.7920001,0.1631687,0.1951894,-0.1462505
MsgID.LOCAL_VELOCITY,1520489387.7920001,-0.0000030,0.0000007,0.0000050
MsgID.GLOBAL_POSITION,1520489387.8000000,-121.9939326,37.4137435,0.1450000
MsgID.LOCAL_VELOCITY,1520489387.8000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489388.0470002,0.0529105,0.0378996,-0.1337006
MsgID.LOCAL_VELOCITY,1520489388.0470002,-0.0000032,0.0000007,0.0000050
MsgID.GLOBAL_POSITION,1520489388.0560000,-121.9939341,37.4137424,0.1320000
MsgID.LOCAL_VELOCITY,1520489388.0560000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489388.2930000,-0.0845629,0.1583505,-0.1242264
MsgID.LOCAL_VELOCITY,1520489388.2930000,0.0000081,-0.0000004,0.0000073
MsgID.GLOBAL_POSITION,1520489388.3000000,-121.9939328,37.4137412,0.1230000
MsgID.LOCAL_VELOCITY,1520489388.3000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489388.5409999,-0.1703286,0.1705301,-0.1197556
MsgID.LOCAL_VELOCITY,1520489388.5409999,-0.0000030,0.0000006,0.0000050
MsgID.GLOBAL_POSITION,1520489388.5500002,-121.9939327,37.4137405,0.1190000
MsgID.LOCAL_VELOCITY,1520489388.5500002,0.0000000,0.0000000,0.0000000
MsgID.STATE,1520489388.5820000,True,True
MsgID.GLOBAL_HOME,1520489388.5830002,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489388.7930000,-0.0216211,0.1400966,-0.1196782
MsgID.LOCAL_VELOCITY,1520489388.7930000,0.0000084,-0.0000005,0.0000073
MsgID.GLOBAL_POSITION,1520489388.8019998,-121.9939330,37.4137419,0.1190000
MsgID.LOCAL_VELOCITY,1520489388.8019998,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489389.0449998,-0.0424141,0.1262716,-0.1212956
MsgID.LOCAL_VELOCITY,1520489389.0449998,-0.0000031,0.0000007,0.0000050
MsgID.GLOBAL_POSITION,1520489389.0530000,-121.9939331,37.4137415,0.1210000
MsgID.LOCAL_VELOCITY,1520489389.0530000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489389.2930000,-0.0783217,0.1351813,-0.1206211
MsgID.LOCAL_VELOCITY,1520489389.2930000,0.0000083,-0.0000004,0.0000073
MsgID.GLOBAL_POSITION,1520489389.3000000,-121.9939330,37.4137414,0.1200000
MsgID.LOCAL_VELOCITY,1520489389.3000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489389.5420001,0.1314649,0.2835201,-0.1135803
MsgID.LOCAL_VELOCITY,1520489389.5420001,0.0000082,-0.0000004,0.0000073
MsgID.GLOBAL_POSITION,1520489389.5530000,-121.9939313,37.4137432,0.1120000
MsgID.LOCAL_VELOCITY,1520489389.5530000,0.0000000,0.0000000,0.0000000
MsgID.STATE,1520489389.5790000,True,True
MsgID.GLOBAL_HOME,1520489389.5799999,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520489389.7930000,0.0248609,0.2100078,-0.0973368
MsgID.LOCAL_VELOCITY,1520489389.7930000,-0.0000029,0.0000006,0.0000050
MsgID.GLOBAL_POSITION,1520489389.8000000,-121.9939324,37.4137422,0.0960000
MsgID.LOCAL_VELOCITY,1520489389.8000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489390.0419998,0.0845949,0.0621553,-0.0717683
MsgID.LOCAL_VELOCITY,1520489390.0419998,0.0000085,-0.0000005,0.0000073
MsgID.GLOBAL_POSITION,1520489390.0530000,-121.9939338,37.4137428,0.0700000
MsgID.LOCAL_VELOCITY,1520489390.0530000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489390.2920001,0.1411791,0.2849999,-0.0397826
MsgID.LOCAL_VELOCITY,1520489390.2920001,0.0000085,-0.0000005,0.0000073
MsgID.GLOBAL_POSITION,1520489390.3000000,-121.9939313,37.4137432,0.0380000
MsgID.LOCAL_VELOCITY,1520489390.3000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520489390.5449998,0.0060211,0.3298171,-0.0057670
MsgID.LOCAL_VELOCITY,1520489390.5449998,0.0000082,-0.0000004,0.0000074
MsgID.GLOBAL_POSITION,1520489390.5520000,-121.9939309,37.4137421,0.0030000
MsgID.LOCAL_VELOCITY,1520489390.5520000,0.0000000,0.0000000,0.0000000
